year,category,name,film,result
2001,Actor in a Leading Role,Ed Harris,Pollock,Nominee
2001,Actor in a Leading Role,Geoffrey Rush,Quills,Nominee
2001,Actress in a Leading Role,Julia Roberts,Erin Brockovich,Winner
2001,Actress in a Leading Role,Joan Allen,The Contender,Nominee
2001,Actress in a Leading Role,Juliette Binoche,Chocolat,Nominee
2001,Actress in a Leading Role,Ellen Burstyn,Requiem for a Dream,Nominee
2001,Actress in a Leading Role,Laura Linney,You Can Count on Me,Nominee
2001,Directing,Steven Soderbergh,Traffic,Winner
2001,Directing,Stephen Daldry,Billy Elliot,Nominee
2001,Directing,Ang Lee,"Crouching Tiger, Hidden Dragon",Nominee
2001,Directing,Steven Soderbergh,Erin Brockovich,Nominee
2001,Directing,Ridley Scott,Gladiator,Nominee
2002,Actor in a Leading Role,Denzel Washington,Training Day,Winner
2002,Actor in a Leading Role,Russell Crowe,A Beautiful Mind,Nominee
2002,Actor in a Leading Role,Sean Penn,I Am Sam,Nominee
2002,Actor in a Leading Role,Will Smith,Ali,Nominee
2002,Actor in a Leading Role,Tom Wilkinson,In the Bedroom,Nominee
2002,Actress in a Leading Role,Halle Berry,Monster's Ball,Winner
2002,Actress in a Leading Role,Judi Dench,Iris,Nominee
2002,Actress in a Leading Role,Nicole Kidman,Moulin Rouge,Nominee
2002,Actress in a Leading Role,Sissy Spacek,In the Bedroom,Nominee
2002,Actress in a Leading Role,Renée Zellweger,Bridget Jones's Diary,Nominee
2002,Directing,Ron Howard,A Beautiful Mind,Winner
2002,Directing,Ridley Scott,Black Hawk Down,Nominee
2002,Directing,Robert Altman,Gosford Park,Nominee
2002,Directing,Peter Jackson,The Lord of the Rings: The Fellowship of the Ring,Nominee
2002,Directing,David Lynch,Mulholland Drive,Nominee
2003,Actor in a Leading Role,Adrien Brody,The Pianist,Winner
2003,Actor in a Leading Role,Nicolas Cage,Adaptation,Nominee
2003,Actor in a Leading Role,Michael Caine,The Quiet American,Nominee
2003,Actor in a Leading Role,Daniel Day-Lewis,Gangs of New York,Nominee
2003,Actor in a Leading Role,Jack Nicholson,About Schmidt,Nominee
2003,Actress in a Leading Role,Nicole Kidman,The Hours,Winner
2003,Actress in a Leading Role,Salma Hayek,Frida,Nominee
2003,Actress in a Leading Role,Diane Lane,Unfaithful,Nominee
2003,Actress in a Leading Role,Julianne Moore,Far from Heaven,Nominee
2003,Actress in a Leading Role,Renée Zellweger,Chicago,Nominee
2003,Directing,Roman Polanski,The Pianist,Winner
2003,Directing,Rob Marshall,Chicago,Nominee
2003,Directing,Martin Scorsese,Gangs of New York,Nominee
2003,Directing,Stephen Daldry,The Hours,Nominee
2003,Directing,Pedro Almodóvar,Talk to Her,Nominee
2004,Actor in a Leading Role,Sean Penn,Mystic River,Winner
2004,Actor in a Leading Role,Johnny Depp,Pirates of the Caribbean: The Curse of the Black Pearl,Nominee
2004,Actor in a Leading Role,Ben Kingsley,House of Sand and Fog,Nominee
2004,Actor in a Leading Role,Jude Law,Cold Mountain,Nominee
2004,Actor in a Leading Role,Bill Murray,Lost in Translation,Nominee
2004,Actress in a Leading Role,Charlize Theron,Monster,Winner
2004,Actress in a Leading Role,Keisha Castle-Hughes,Whale Rider,Nominee
2004,Actress in a Leading Role,Diane Keaton,Something's Gotta Give,Nominee
2004,Actress in a Leading Role,Samantha Morton,In America,Nominee
2004,Actress in a Leading Role,Naomi Watts,21 Grams,Nominee
2004,Directing,Peter Jackson,The Lord of the Rings: The Return of the King,Winner
2004,Directing,Fernando Meirelles,City of God,Nominee
2004,Directing,Sofia Coppola,Lost in Translation,Nominee
2004,Directing,Peter Weir,Master and Commander: The Far Side of the World,Nominee
2004,Directing,Clint Eastwood,Mystic River,Nominee
2005,Actor in a Leading Role,Jamie Foxx,Ray,Winner
2005,Actor in a Leading Role,Don Cheadle,Hotel Rwanda,Nominee
2005,Actor in a Leading Role,Johnny Depp,Finding Neverland,Nominee
2005,Actor in a Leading Role,Leonardo DiCaprio,The Aviator,Nominee
2005,Actor in a Leading Role,Clint Eastwood,Million Dollar Baby,Nominee
2005,Actress in a Leading Role,Hilary Swank,Million Dollar Baby,Winner
2005,Actress in a Leading Role,Annette Bening,Being Julia,Nominee
2005,Actress in a Leading Role,Catalina Sandino Moreno,Maria Full of Grace,Nominee
2005,Actress in a Leading Role,Imelda Staunton,Vera Drake,Nominee
2005,Actress in a Leading Role,Kate Winslet,Eternal Sunshine of the Spotless Mind,Nominee
2005,Directing,Clint Eastwood,Million Dollar Baby,Winner
2005,Directing,Martin Scorsese,The Aviator,Nominee
2005,Directing,Taylor Hackford,Ray,Nominee
2005,Directing,Alexander Payne,Sideways,Nominee
2005,Directing,Mike Leigh,Vera Drake,Nominee
2006,Actor in a Leading Role,Philip Seymour Hoffman,Capote,Winner
2006,Actor in a Leading Role,Terrence Howard,Hustle & Flow,Nominee
2006,Actor in a Leading Role,Heath Ledger,Brokeback Mountain,Nominee
2006,Actor in a Leading Role,Joaquin Phoenix,Walk the Line,Nominee
2006,Actor in a Leading Role,David Strathairn,"Good Night, and Good Luck.",Nominee
2006,Actress in a Leading Role,Reese Witherspoon,Walk the Line,Winner
2006,Actress in a Leading Role,Judi Dench,Mrs. Henderson Presents,Nominee
2006,Actress in a Leading Role,Felicity Huffman,Transamerica,Nominee
2006,Actress in a Leading Role,Keira Knightley,Pride & Prejudice,Nominee
2006,Actress in a Leading Role,Charlize Theron,North Country,Nominee
2006,Directing,Ang Lee,Brokeback Mountain,Winner
2006,Directing,Bennett Miller,Capote,Nominee
2006,Directing,Paul Haggis,Crash,Nominee
2006,Directing,George Clooney,"Good Night, and Good Luck.",Nominee
2006,Directing,Steven Spielberg,Munich,Nominee
2007,Actor in a Leading Role,Forest Whitaker,The Last King of Scotland,Winner
2007,Actor in a Leading Role,Leonardo DiCaprio,Blood Diamond,Nominee
2007,Actor in a Leading Role,Ryan Gosling,Half Nelson,Nominee
2007,Actor in a Leading Role,Peter O'Toole,Venus,Nominee
2007,Actor in a Leading Role,Will Smith,The Pursuit of Happyness,Nominee
2007,Actress in a Leading Role,Helen Mirren,The Queen,Winner
2007,Actress in a Leading Role,Penélope Cruz,Volver,Nominee
2007,Actress in a Leading Role,Judi Dench,Notes on a Scandal,Nominee
2007,Actress in a Leading Role,Meryl Streep,The Devil Wears Prada,Nominee
2007,Actress in a Leading Role,Kate Winslet,Little Children,Nominee
2007,Directing,Martin Scorsese,The Departed,Winner
2007,Directing,Babel,Babel,Nominee
2007,Directing,Clint Eastwood,Letters from Iwo Jima,Nominee
2007,Directing,Stephen Frears,The Queen,Nominee
2007,Directing,Paul Greengrass,United 93,Nominee
2008,Actor in a Leading Role,Daniel Day-Lewis,There Will Be Blood,Winner
2008,Actor in a Leading Role,George Clooney,Michael Clayton,Nominee
2008,Actor in a Leading Role,Johnny Depp,Sweeney Todd The Demon Barber of Fleet Street,Nominee
2008,Actor in a Leading Role,Tommy Lee Jones,In the Valley of Elah,Nominee
2008,Actor in a Leading Role,Viggo Mortensen,Eastern Promises,Nominee
2008,Actress in a Leading Role,Marion Cotillard,La Vie en Rose,Winner
2008,Actress in a Leading Role,Cate Blanchett,Elizabeth: The Golden Age,Nominee
2008,Actress in a Leading Role,Julie Christie,Away from Her,Nominee
2008,Actress in a Leading Role,Laura Linney,The Savages,Nominee
2008,Actress in a Leading Role,Ellen Page,Juno,Nominee
2008,Directing,Joel Coen and Ethan Coen,No Country for Old Men,Winner
2008,Directing,Julian Schnabel,The Diving Bell and the Butterfly,Nominee
2008,Directing,Jason Reitman,Juno,Nominee
2008,Directing,Tony Gilroy,Michael Clayton,Nominee
2008,Directing,Paul Thomas Anderson,There Will Be Blood,Nominee
2009,Actor in a Leading Role,Sean Penn,Milk,Winner
2009,Actor in a Leading Role,Richard Jenkins,The Visitor,Nominee
2009,Actor in a Leading Role,Frank Langella,Frost/Nixon,Nominee
2009,Actor in a Leading Role,Brad Pitt,The Curious Case of Benjamin Button,Nominee
2009,Actor in a Leading Role,Mickey Rourke,The Wrestler,Nominee
2009,Actress in a Leading Role,Kate Winslet,The Reader,Winner
2009,Actress in a Leading Role,Anne Hathaway,Rachel Getting Married,Nominee
2009,Actress in a Leading Role,Angelina Jolie,Changeling,Nominee
2009,Actress in a Leading Role,Melissa Leo,Frozen River,Nominee
2009,Actress in a Leading Role,Meryl Streep,Doubt,Nominee
2009,Directing,Danny Boyle,Slumdog Millionaire,Winner
2009,Directing,David Fincher,The Curious Case of Benjamin Button,Nominee
2009,Directing,Ron Howard,Frost/Nixon,Nominee
2009,Directing,Gus Van Sant,Milk,Nominee
2009,Directing,Stephen Daldry,The Reader,Nominee
2010,Actor in a Leading Role,Jeff Bridges,Crazy Heart,Winner
2010,Actor in a Leading Role,George Clooney,Up in the Air,Nominee
2010,Actor in a Leading Role,Colin Firth,A Single Man,Nominee
2010,Actor in a Leading Role,Morgan Freeman,Invictus,Nominee
2010,Actor in a Leading Role,Jeremy Renner,The Hurt Locker,Nominee
2010,Actress in a Leading Role,Sandra Bullock,The Blind Side,Winner
2010,Actress in a Leading Role,Helen Mirren,The Last Station,Nominee
2010,Actress in a Leading Role,Carey Mulligan,An Education,Nominee
2010,Actress in a Leading Role,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,Nominee
2010,Actress in a Leading Role,Meryl Streep,Julie & Julia,Nominee
2010,Directing,Kathryn Bigelow,The Hurt Locker,Winner
2010,Directing,James Cameron,Avatar,Nominee
2010,Directing,Quentin Tarantino,Inglourious Basterds,Nominee
2010,Directing,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,Nominee
2010,Directing,Jason Reitman,Up in the Air,Nominee
2011,Actor in a Leading Role,Colin Firth,The King's Speech,Winner
2011,Actor in a Leading Role,Javier Bardem,Biutiful,Nominee
2011,Actor in a Leading Role,Jeff Bridges,True Grit,Nominee
2011,Actor in a Leading Role,Jesse Eisenberg,The Social Network,Nominee
2011,Actor in a Leading Role,James Franco,127 Hours,Nominee
2011,Actress in a Leading Role,Natalie Portman,Black Swan,Winner
2011,Actress in a Leading Role,Annette Bening,The Kids Are All Right,Nominee
2011,Actress in a Leading Role,Nicole Kidman,Rabbit Hole,Nominee
2011,Actress in a Leading Role,Jennifer Lawrence,Winter's Bone,Nominee
2011,Actress in a Leading Role,Michelle Williams,Blue Valentine,Nominee
2011,Directing,Tom Hooper,The King's Speech,Winner
2011,Directing,Darren Aronofsky,Black Swan,Nominee
2011,Directing,David O. Russell,The Fighter,Nominee
2011,Directing,David Fincher,The Social Network,Nominee
2011,Directing,Joel Coen and Ethan Coen,True Grit,Nominee
2012,Actor in a Leading Role,Jean Dujardin,The Artist,Winner
2012,Actor in a Leading Role,A Better Life,Demián Bichir,Nominee
2012,Actor in a Leading Role,George Clooney,The Descendants,Nominee
2012,Actor in a Leading Role,Gary Oldman,Tinker Tailor Soldier Spy,Nominee
2012,Actor in a Leading Role,Brad Pitt,Moneyball,Nominee
2012,Actress in a Leading Role,Meryl Streep,The Iron Lady,Winner
2012,Actress in a Leading Role,Glenn Close,Albert Nobbs,Nominee
2012,Actress in a Leading Role,Viola Davis,The Help,Nominee
2012,Actress in a Leading Role,Rooney Mara,The Girl with the Dragon Tattoo,Nominee
2012,Actress in a Leading Role,Michelle Williams,My Week with Marilyn,Nominee
2012,Directing,Michel Hazanavicius,The Artist,Winner
2012,Directing,Alexander Payne,The Descendants,Nominee
2012,Directing,Martin Scorsese,Hugo,Nominee
2012,Directing,Woody Allen,Midnight in Paris,Nominee
2012,Directing,Terrence Malick,The Tree of Life,Nominee
2013,Actor in a Leading Role,Daniel Day-Lewis,Lincoln,Winner
2013,Actor in a Leading Role,Bradley Cooper,Silver Linings Playbook,Nominee
2013,Actor in a Leading Role,Hugh Jackman,Les Misérables,Nominee
2013,Actor in a Leading Role,Joaquin Phoenix,The Master,Nominee
2013,Actor in a Leading Role,Denzel Washington,Flight,Nominee
2013,Actress in a Leading Role,Jennifer Lawrence,Silver Linings Playbook,Winner
2013,Actress in a Leading Role,Jessica Chastain,Zero Dark Thirty,Nominee
2013,Actress in a Leading Role,Emmanuelle Riva,Amour,Nominee
2013,Actress in a Leading Role,Quvenzhané Wallis,Beasts of the Southern Wild,Nominee
2013,Actress in a Leading Role,Naomi Watts,The Impossible,Nominee
2013,Directing,Ang Lee,Life of Pi,Winner
2013,Directing,Michael Haneke,Amour,Nominee
2013,Directing,Benh Zeitlin,Beasts of the Southern Wild,Nominee
2013,Directing,Steven Spielberg,Lincoln,Nominee
2013,Directing,David O. Russell,Silver Linings Playbook,Nominee
2014,Actor in a Leading Role,Matthew McConaughey,Dallas Buyers Club,Winner
2014,Actor in a Leading Role,Christian Bale,American Hustle,Nominee
2014,Actor in a Leading Role,Bruce Dern,Nebraska,Nominee
2014,Actor in a Leading Role,Leonardo DiCaprio,The Wolf of Wall Street,Nominee
2014,Actor in a Leading Role,Chiwetel Ejiofor,12 Years a Slave,Nominee
2014,Actress in a Leading Role,Cate Blanchett,Blue Jasmine,Winner
2014,Actress in a Leading Role,Amy Adams,American Hustle,Nominee
2014,Actress in a Leading Role,Sandra Bullock,Gravity,Nominee
2014,Actress in a Leading Role,Judi Dench,Philomena,Nominee
2014,Actress in a Leading Role,Meryl Streep,August: Osage County,Nominee
2014,Directing,Alfonso Cuarón,Gravity,Winner
2014,Directing,David O. Russell,American Hustle,Nominee
2014,Directing,Alexander Payne,Nebraska,Nominee
2014,Directing,Steve McQueen,12 Years a Slave,Nominee
2014,Directing,Martin Scorsese,The Wolf of Wall Street,Nominee
2015,Actor in a Leading Role,Eddie Redmayne ,The Theory of Everything,Winner
2015,Actor in a Leading Role,Steve Carell ,Foxcatcher,Nominee
2015,Actor in a Leading Role,Bradley Cooper ,American Sniper,Nominee
2015,Actor in a Leading Role,Benedict Cumberbatch ,The Imitation Game,Nominee
2015,Actor in a Leading Role,Michael Keaton ,Birdman or (The Unexpected Virtue of Ignorance),Nominee
2015,Actress in a Leading Role,Julianne Moore ,Still Alice,Winner
2015,Actress in a Leading Role,Marion Cotillard ,"Two Days, One Night",Nominee
2015,Actress in a Leading Role,Felicity Jones ,The Theory of Everything,Nominee
2015,Actress in a Leading Role,Rosamund Pike ,Gone Girl,Nominee
2015,Actress in a Leading Role,Reese Witherspoon ,Wild,Nominee
2015,Directing,Alejandro G. Iñárritu,Birdman or (The Unexpected Virtue of Ignorance),Winner
2015,Directing,Richard Linklater,Boyhood,Nominee
2015,Directing,Bennett Miller,Foxcatcher,Nominee
2015,Directing,Wes Anderson,The Grand Budapest Hotel,Nominee
2015,Directing,Morten Tyldum,The Imitation Game,Nominee
2016,Actor in a Leading Role,Leonardo DiCaprio,The Revenant,Winner
2016,Actor in a Leading Role,Bryan Cranston,Trumbo,Nominee
2016,Actor in a Leading Role,Matt Damon,The Martian,Nominee
2016,Actor in a Leading Role,Michael Fassbender,Steve Jobs,Nominee
2016,Actor in a Leading Role,Eddie Redmayne ,The Danish Girl,Nominee
2016,Actress in a Leading Role,Brie Larson,Room,Winner
2016,Actress in a Leading Role,Cate Blanchett,Carol,Nominee
2016,Actress in a Leading Role,Jennifer Lawrence,Joy,Nominee
2016,Actress in a Leading Role,Charlotte Rampling,45 Years,Nominee
2016,Actress in a Leading Role,Saoirse Ronan,Brooklyn,Nominee
2016,Directing,Alejandro G. Iñárritu,The Revenant,Winner
2016,Directing,Adam McKay,The Big Short,Nominee
2016,Directing,George Miller,Mad Max: Fury Road,Nominee
2016,Directing,Lenny Abrahamson,Room,Nominee
2016,Directing,Tom McCarthy,Spotlight,Nominee
2017,Actor in a Leading Role,Casey Affleck,Manchester by the Sea,Winner
2017,Actor in a Leading Role,Andrew Garfield,Hacksaw Ridge,Nominee
2017,Actor in a Leading Role,Ryan Gosling,La La Land,Nominee
2017,Actor in a Leading Role,Viggo Mortensen,Captain Fantastic,Nominee
2017,Actor in a Leading Role,Denzel Washington,Fences,Nominee
2017,Actress in a Leading Role,Emma Stone,La La Land,Winner
2017,Actress in a Leading Role,Isabelle Huppert,Elle,Nominee
2017,Actress in a Leading Role,Ruth Negga,Loving,Nominee
2017,Actress in a Leading Role,Natalie Portman,Jackie,Nominee
2017,Actress in a Leading Role,Meryl Streep,Florence Foster Jenkins,Nominee
2017,Directing,Damien Chazelle,La La Land,Winner
2017,Directing,Denis Villeneuve,Arrival,Nominee
2017,Directing,Mel Gibson,Hacksaw Ridge,Nominee
2017,Directing,Kenneth Lonergan,Manchester by the Sea,Nominee
2017,Directing,Barry Jenkins,Moonlight,Nominee
2018,Actor in a Leading Role,Gary Oldman,Darkest Hour,Winner
2018,Actor in a Leading Role,Timothée Chalamet,Call Me by Your Name,Nominee
2018,Actor in a Leading Role,Daniel Day-Lewis,Phantom Thread,Nominee
2018,Actor in a Leading Role,Daniel Kaluuya,Get Out,Nominee
2018,Actor in a Leading Role,Denzel Washington,"Roman J. Israel, Esq.",Nominee
2018,Actress in a Leading Role,Frances McDormand,"Three Billboards outside Ebbing, Missouri",Winner
2018,Actress in a Leading Role,Sally Hawkins,The Shape of Water,Nominee
2018,Actress in a Leading Role,Margot Robbie,"I, Tonya",Nominee
2018,Actress in a Leading Role,Saoirse Ronan,Lady Bird,Nominee
2018,Actress in a Leading Role,Meryl Streep,The Post,Nominee
2018,Directing,Guillermo del Toro,The Shape of Water,Winner
2018,Directing,Christopher Nolan,Dunkirk,Nominee
2018,Directing,Jordan Peele,Get Out,Nominee
2018,Directing,Greta Gerwig,Lady Bird,Nominee
2018,Directing,Paul Thomas Anderson,Phantom Thread,Nominee
2019,Actor in a Leading Role,Rami Malek,Bohemian Rhapsody,Winner
2019,Actor in a Leading Role,Christian Bale,Vice,Nominee
2019,Actor in a Leading Role,Bradley Cooper,A Star Is Born,Nominee
2019,Actor in a Leading Role,Willem Dafoe,At Eternity's Gate,Nominee
2019,Actor in a Leading Role,Viggo Mortensen,Green Book,Nominee
2019,Actress in a Leading Role,Olivia Colman,The Favourite,Winner
2019,Actress in a Leading Role,Yalitza Aparicio,Roma,Nominee
2019,Actress in a Leading Role,Glenn Close,The Wife,Nominee
2019,Actress in a Leading Role,Lady Gaga,A Star Is Born,Nominee
2019,Actress in a Leading Role,Melissa McCarthy,Can You Ever Forgive Me?,Nominee
2019,Directing,Alfonso Cuarón,Roma,Winner
2019,Directing,Spike Lee,BlacKkKlansman,Nominee
2019,Directing,Paweł Pawlikowski,Cold War,Nominee
2019,Directing,Yorgos Lanthimos,The Favourite,Nominee
2019,Directing,Adam McKay,Vice,Nominee
2020,Actor in a Leading Role,Joaquin Phoenix,Joker,Winner
2020,Actor in a Leading Role,Antonio Banderas,Pain and Glory,Nominee
2020,Actor in a Leading Role,Leonardo DiCaprio,Once upon a Time...in Hollywood,Nominee
2020,Actor in a Leading Role,Adam Driver,Marriage Story,Nominee
2020,Actor in a Leading Role,Jonathan Pryce,The Two Popes,Nominee
2020,Actress in a Leading Role,Renée Zellweger,Judy,Winner
2020,Actress in a Leading Role,Cynthia Erivo,Harriet,Nominee
2020,Actress in a Leading Role,Scarlett Johansson,Marriage Story,Nominee
2020,Actress in a Leading Role,Saoirse Ronan,Little Women,Nominee
2020,Actress in a Leading Role,Charlize Theron,Bombshell,Nominee
2020,Directing,Bong Joon Ho,Parasite,Winner
2020,Directing,Martin Scorsese,The Irishman,Nominee
2020,Directing,Todd Phillips,Joker,Nominee
2020,Directing,Sam Mendes,1917,Nominee
2020,Directing,Quentin Tarantino,Once upon a Time...in Hollywood,Nominee
2021,Actor in a Leading Role,Anthony Hopkins,The Father,Winner
2021,Actor in a Leading Role,Riz Ahmed,Sound of Metal,Nominee
2021,Actor in a Leading Role,Chadwick Boseman,Ma Rainey's Black Bottom,Nominee
2021,Actor in a Leading Role,Gary Oldman,Mank,Nominee
2021,Actor in a Leading Role,Steven Yeun,Minari,Nominee
2021,Actress in a Leading Role,Frances McDormand,Nomadland,Winner
2021,Actress in a Leading Role,Viola Davis,Ma Rainey's Black Bottom,Nominee
2021,Actress in a Leading Role,Andra Day,The United States vs. Billie Holiday,Nominee
2021,Actress in a Leading Role,Vanessa Kirby,Pieces of a Woman,Nominee
2021,Actress in a Leading Role,Carey Mulligan,Promising Young Woman,Nominee
2021,Directing,Chloé Zhao,Nomadland,Winner
2021,Directing,Thomas Vinterberg,Another Round,Nominee
2021,Directing,David Fincher,Mank,Nominee
2021,Directing,Lee Isaac Chung,Minari,Nominee
2021,Directing,Emerald Fennell,Promising Young Woman,Nominee
